,user_id,is_gone
0,12,0.2616984402079723
1,13,0.9477838494231937
2,15,0.5623861566484517
3,21,0.9477838494231937
4,35,0.5623861566484517
5,45,0.2616984402079723
6,55,0.5623861566484517
7,58,0.5623861566484517
8,62,0.2616984402079723
9,74,0.5623861566484517
10,81,0.05854089037066092
11,102,0.9477838494231937
12,105,0.05854089037066092
13,112,0.2616984402079723
14,113,0.5623861566484517
15,119,0.9477838494231937
16,124,0.5623861566484517
17,140,0.9477838494231937
18,141,0.05854089037066092
19,150,0.2616984402079723
20,162,0.2616984402079723
21,164,0.2616984402079723
22,167,0.05854089037066092
23,177,0.5623861566484517
24,186,0.9477838494231937
25,195,0.5623861566484517
26,198,0.9477838494231937
27,200,0.9477838494231937
28,204,0.5623861566484517
29,207,0.9477838494231937
30,208,0.9477838494231937
31,212,0.2616984402079723
32,235,0.5623861566484517
33,242,0.2616984402079723
34,248,0.9477838494231937
35,253,0.9477838494231937
36,260,0.5623861566484517
37,261,0.5623861566484517
38,271,0.5623861566484517
39,298,0.2616984402079723
40,303,0.5623861566484517
41,324,0.2616984402079723
42,328,0.2616984402079723
43,331,0.2616984402079723
44,335,0.2616984402079723
45,341,0.5623861566484517
46,355,0.2616984402079723
47,363,0.5623861566484517
48,367,0.2616984402079723
49,373,0.05854089037066092
50,391,0.9477838494231937
51,409,0.9477838494231937
52,411,0.2616984402079723
53,417,0.2616984402079723
54,424,0.2616984402079723
55,430,0.9477838494231937
56,448,0.05854089037066092
57,460,0.2616984402079723
58,465,0.2616984402079723
59,467,0.9477838494231937
60,474,0.9477838494231937
61,486,0.5623861566484517
62,498,0.9477838494231937
63,530,0.9477838494231937
64,557,0.2616984402079723
65,561,0.5623861566484517
66,565,0.5623861566484517
67,567,0.2616984402079723
68,570,0.05854089037066092
69,574,0.2616984402079723
70,575,0.05854089037066092
71,578,0.5623861566484517
72,586,0.9477838494231937
73,593,0.2616984402079723
74,599,0.2616984402079723
75,601,0.9477838494231937
76,602,0.2616984402079723
77,613,0.05854089037066092
78,659,0.2616984402079723
79,664,0.9477838494231937
80,672,0.2616984402079723
81,683,0.2616984402079723
82,693,0.2616984402079723
83,704,0.05854089037066092
84,723,0.05854089037066092
85,725,0.2616984402079723
86,739,0.05854089037066092
87,744,0.05854089037066092
88,747,0.2616984402079723
89,754,0.5623861566484517
90,765,0.9477838494231937
91,770,0.5623861566484517
92,804,0.5623861566484517
93,837,0.2616984402079723
94,880,0.05854089037066092
95,886,0.5623861566484517
96,898,0.2616984402079723
97,901,0.9477838494231937
98,904,0.9477838494231937
99,920,0.5623861566484517
100,953,0.2616984402079723
101,960,0.9477838494231937
102,970,0.9477838494231937
103,972,0.5623861566484517
104,980,0.5623861566484517
105,988,0.05854089037066092
106,1003,0.2616984402079723
107,1041,0.2616984402079723
108,1044,0.2616984402079723
109,1049,0.9477838494231937
110,1054,0.2616984402079723
111,1061,0.5623861566484517
112,1087,0.5623861566484517
113,1092,0.2616984402079723
114,1100,0.2616984402079723
115,1134,0.5623861566484517
116,1137,0.2616984402079723
117,1145,0.2616984402079723
118,1149,0.2616984402079723
119,1153,0.5623861566484517
120,1154,0.05854089037066092
121,1156,0.5623861566484517
122,1164,0.9477838494231937
123,1171,0.5623861566484517
124,1187,0.9477838494231937
125,1211,0.2616984402079723
126,1245,0.2616984402079723
127,1246,0.5623861566484517
128,1274,0.5623861566484517
129,1302,0.5623861566484517
130,1313,0.2616984402079723
131,1314,0.05854089037066092
132,1341,0.2616984402079723
133,1347,0.2616984402079723
134,1354,0.2616984402079723
135,1356,0.5623861566484517
136,1358,0.2616984402079723
137,1359,0.9477838494231937
138,1365,0.2616984402079723
139,1367,0.2616984402079723
140,1375,0.05854089037066092
141,1384,0.05854089037066092
142,1392,0.2616984402079723
143,1412,0.2616984402079723
144,1413,0.05854089037066092
145,1420,0.2616984402079723
146,1426,0.9477838494231937
147,1438,0.5623861566484517
148,1441,0.9477838494231937
149,1442,0.2616984402079723
150,1457,0.5623861566484517
151,1458,0.2616984402079723
152,1459,0.9477838494231937
153,1460,0.2616984402079723
154,1464,0.05854089037066092
155,1472,0.5623861566484517
156,1488,0.5623861566484517
157,1510,0.2616984402079723
158,1520,0.5623861566484517
159,1541,0.5623861566484517
160,1543,0.5623861566484517
161,1550,0.2616984402079723
162,1551,0.2616984402079723
163,1554,0.2616984402079723
164,1556,0.2616984402079723
165,1563,0.2616984402079723
166,1571,0.9477838494231937
167,1580,0.2616984402079723
168,1584,0.5623861566484517
169,1597,0.05854089037066092
170,1611,0.5623861566484517
171,1619,0.05854089037066092
172,1620,0.5623861566484517
173,1623,0.2616984402079723
174,1630,0.2616984402079723
175,1636,0.05854089037066092
176,1640,0.2616984402079723
177,1674,0.05854089037066092
178,1690,0.05854089037066092
179,1693,0.9477838494231937
180,1704,0.05854089037066092
181,1719,0.05854089037066092
182,1720,0.2616984402079723
183,1725,0.5623861566484517
184,1731,0.5623861566484517
185,1747,0.2616984402079723
186,1748,0.9477838494231937
187,1751,0.5623861566484517
188,1767,0.9477838494231937
189,1782,0.9477838494231937
190,1785,0.05854089037066092
191,1786,0.2616984402079723
192,1797,0.05854089037066092
193,1800,0.2616984402079723
194,1803,0.2616984402079723
195,1821,0.05854089037066092
196,1822,0.5623861566484517
197,1832,0.2616984402079723
198,1835,0.2616984402079723
199,1840,0.5623861566484517
200,1849,0.2616984402079723
201,1873,0.2616984402079723
202,1882,0.9477838494231937
203,1887,0.9477838494231937
204,1893,0.9477838494231937
205,1918,0.2616984402079723
206,1953,0.5623861566484517
207,1956,0.5623861566484517
208,1960,0.5623861566484517
209,1961,0.5623861566484517
210,1962,0.9477838494231937
211,1967,0.2616984402079723
212,1988,0.2616984402079723
213,2016,0.2616984402079723
214,2018,0.5623861566484517
215,2019,0.2616984402079723
216,2026,0.2616984402079723
217,2034,0.2616984402079723
218,2042,0.05854089037066092
219,2044,0.2616984402079723
220,2069,0.05854089037066092
221,2079,0.2616984402079723
222,2101,0.2616984402079723
223,2107,0.5623861566484517
224,2109,0.2616984402079723
225,2111,0.2616984402079723
226,2117,0.9477838494231937
227,2120,0.2616984402079723
228,2149,0.9477838494231937
229,2172,0.5623861566484517
230,2174,0.05854089037066092
231,2180,0.9477838494231937
232,2201,0.5623861566484517
233,2203,0.2616984402079723
234,2220,0.9477838494231937
235,2231,0.2616984402079723
236,2270,0.9477838494231937
237,2299,0.2616984402079723
238,2305,0.9477838494231937
239,2306,0.5623861566484517
240,2316,0.2616984402079723
241,2317,0.05854089037066092
242,2326,0.05854089037066092
243,2343,0.2616984402079723
244,2347,0.05854089037066092
245,2365,0.2616984402079723
246,2376,0.2616984402079723
247,2380,0.5623861566484517
248,2382,0.05854089037066092
249,2384,0.9477838494231937
250,2398,0.2616984402079723
251,2423,0.2616984402079723
252,2426,0.9477838494231937
253,2430,0.5623861566484517
254,2434,0.9477838494231937
255,2435,0.2616984402079723
256,2439,0.2616984402079723
257,2465,0.2616984402079723
258,2494,0.2616984402079723
259,2501,0.2616984402079723
260,2504,0.05854089037066092
261,2517,0.2616984402079723
262,2524,0.05854089037066092
263,2531,0.05854089037066092
264,2535,0.9477838494231937
265,2540,0.9477838494231937
266,2544,0.5623861566484517
267,2545,0.2616984402079723
268,2558,0.5623861566484517
269,2563,0.2616984402079723
270,2603,0.5623861566484517
271,2607,0.5623861566484517
272,2610,0.5623861566484517
273,2628,0.05854089037066092
274,2645,0.2616984402079723
275,2669,0.9477838494231937
276,2676,0.2616984402079723
277,2688,0.2616984402079723
278,2720,0.5623861566484517
279,2738,0.2616984402079723
280,2760,0.05854089037066092
281,2769,0.5623861566484517
282,2771,0.5623861566484517
283,2772,0.5623861566484517
284,2782,0.2616984402079723
285,2808,0.5623861566484517
286,2815,0.2616984402079723
287,2819,0.5623861566484517
288,2823,0.2616984402079723
289,2827,0.2616984402079723
290,2834,0.05854089037066092
291,2860,0.9477838494231937
292,2862,0.9477838494231937
293,2863,0.9477838494231937
294,2864,0.05854089037066092
295,2866,0.9477838494231937
296,2869,0.2616984402079723
297,2871,0.2616984402079723
298,2880,0.2616984402079723
299,2893,0.2616984402079723
300,2897,0.2616984402079723
301,2898,0.2616984402079723
302,2906,0.5623861566484517
303,2907,0.9477838494231937
304,2911,0.2616984402079723
305,2914,0.9477838494231937
306,2920,0.5623861566484517
307,2921,0.2616984402079723
308,2939,0.2616984402079723
309,2947,0.2616984402079723
310,2973,0.9477838494231937
311,2974,0.05854089037066092
312,2976,0.5623861566484517
313,2977,0.5623861566484517
314,2992,0.2616984402079723
315,2994,0.2616984402079723
316,3002,0.5623861566484517
317,3008,0.9477838494231937
318,3024,0.9477838494231937
319,3031,0.05854089037066092
320,3043,0.2616984402079723
321,3077,0.2616984402079723
322,3086,0.5623861566484517
323,3093,0.9477838494231937
324,3108,0.05854089037066092
325,3110,0.9477838494231937
326,3114,0.5623861566484517
327,3115,0.5623861566484517
328,3128,0.5623861566484517
329,3141,0.2616984402079723
330,3172,0.5623861566484517
331,3192,0.9477838494231937
332,3212,0.2616984402079723
333,3214,0.2616984402079723
334,3216,0.2616984402079723
335,3217,0.5623861566484517
336,3227,0.2616984402079723
337,3235,0.2616984402079723
338,3238,0.2616984402079723
339,3239,0.9477838494231937
340,3267,0.5623861566484517
341,3274,0.5623861566484517
342,3276,0.2616984402079723
343,3305,0.5623861566484517
344,3313,0.2616984402079723
345,3314,0.5623861566484517
346,3349,0.5623861566484517
347,3351,0.2616984402079723
348,3370,0.5623861566484517
349,3388,0.5623861566484517
350,3400,0.05854089037066092
351,3401,0.2616984402079723
352,3402,0.9477838494231937
353,3403,0.2616984402079723
354,3404,0.2616984402079723
355,3414,0.9477838494231937
356,3418,0.9477838494231937
357,3420,0.5623861566484517
358,3434,0.5623861566484517
359,3435,0.9477838494231937
360,3439,0.2616984402079723
361,3443,0.2616984402079723
362,3494,0.5623861566484517
363,3502,0.5623861566484517
364,3513,0.2616984402079723
365,3514,0.2616984402079723
366,3515,0.9477838494231937
367,3539,0.9477838494231937
368,3575,0.5623861566484517
369,3596,0.2616984402079723
370,3608,0.9477838494231937
371,3628,0.05854089037066092
372,3631,0.5623861566484517
373,3650,0.2616984402079723
374,3653,0.2616984402079723
375,3662,0.2616984402079723
376,3671,0.2616984402079723
377,3672,0.2616984402079723
378,3689,0.2616984402079723
379,3690,0.2616984402079723
380,3696,0.5623861566484517
381,3707,0.5623861566484517
382,3729,0.2616984402079723
383,3748,0.5623861566484517
384,3752,0.2616984402079723
385,3753,0.05854089037066092
386,3768,0.9477838494231937
387,3773,0.5623861566484517
388,3776,0.2616984402079723
389,3781,0.5623861566484517
390,3793,0.5623861566484517
391,3803,0.2616984402079723
392,3805,0.2616984402079723
393,3811,0.2616984402079723
394,3818,0.5623861566484517
395,3820,0.2616984402079723
396,3835,0.05854089037066092
397,3872,0.5623861566484517
398,3885,0.2616984402079723
399,3889,0.5623861566484517
400,3902,0.2616984402079723
401,3919,0.05854089037066092
402,3924,0.5623861566484517
403,3934,0.05854089037066092
404,3939,0.9477838494231937
405,3940,0.9477838494231937
406,3944,0.2616984402079723
407,3953,0.9477838494231937
408,3959,0.05854089037066092
409,3970,0.9477838494231937
410,3981,0.05854089037066092
411,3982,0.2616984402079723
412,3984,0.2616984402079723
413,4016,0.2616984402079723
414,4018,0.2616984402079723
415,4035,0.9477838494231937
416,4042,0.9477838494231937
417,4046,0.9477838494231937
418,4063,0.9477838494231937
419,4064,0.9477838494231937
420,4065,0.5623861566484517
421,4070,0.05854089037066092
422,4077,0.5623861566484517
423,4094,0.5623861566484517
424,4109,0.2616984402079723
425,4116,0.5623861566484517
426,4118,0.2616984402079723
427,4125,0.05854089037066092
428,4140,0.2616984402079723
429,4145,0.05854089037066092
430,4159,0.05854089037066092
431,4165,0.05854089037066092
432,4178,0.2616984402079723
433,4186,0.2616984402079723
434,4194,0.9477838494231937
435,4196,0.9477838494231937
436,4217,0.05854089037066092
437,4219,0.9477838494231937
438,4224,0.9477838494231937
439,4233,0.2616984402079723
440,4242,0.5623861566484517
441,4244,0.5623861566484517
442,4247,0.2616984402079723
443,4254,0.9477838494231937
444,4261,0.2616984402079723
445,4269,0.9477838494231937
446,4301,0.2616984402079723
447,4322,0.9477838494231937
448,4329,0.2616984402079723
449,4330,0.2616984402079723
450,4337,0.5623861566484517
451,4345,0.5623861566484517
452,4368,0.2616984402079723
453,4378,0.2616984402079723
454,4408,0.5623861566484517
455,4410,0.2616984402079723
456,4414,0.2616984402079723
457,4424,0.05854089037066092
458,4426,0.2616984402079723
459,4436,0.5623861566484517
460,4459,0.5623861566484517
461,4473,0.05854089037066092
462,4485,0.05854089037066092
463,4487,0.05854089037066092
464,4488,0.2616984402079723
465,4489,0.2616984402079723
466,4501,0.2616984402079723
467,4511,0.5623861566484517
468,4523,0.5623861566484517
469,4543,0.2616984402079723
470,4549,0.5623861566484517
471,4559,0.2616984402079723
472,4562,0.5623861566484517
473,4564,0.2616984402079723
474,4569,0.05854089037066092
475,4593,0.9477838494231937
476,4595,0.2616984402079723
477,4604,0.9477838494231937
478,4616,0.05854089037066092
479,4623,0.05854089037066092
480,4626,0.5623861566484517
481,4630,0.9477838494231937
482,4650,0.5623861566484517
483,4651,0.9477838494231937
484,4689,0.05854089037066092
485,4691,0.2616984402079723
486,4706,0.2616984402079723
487,4707,0.05854089037066092
488,4717,0.05854089037066092
489,4736,0.9477838494231937
490,4752,0.05854089037066092
491,4775,0.05854089037066092
492,4777,0.9477838494231937
493,4785,0.5623861566484517
494,4790,0.9477838494231937
495,4797,0.5623861566484517
496,4801,0.9477838494231937
497,4816,0.5623861566484517
498,4820,0.05854089037066092
499,4835,0.9477838494231937
500,4839,0.2616984402079723
501,4845,0.9477838494231937
502,4848,0.05854089037066092
503,4858,0.2616984402079723
504,4863,0.9477838494231937
505,4876,0.9477838494231937
506,4896,0.5623861566484517
507,4897,0.5623861566484517
508,4910,0.2616984402079723
509,4915,0.2616984402079723
510,4916,0.9477838494231937
511,4926,0.2616984402079723
512,4927,0.2616984402079723
513,4932,0.2616984402079723
514,4951,0.2616984402079723
515,4960,0.2616984402079723
516,4976,0.9477838494231937
517,4992,0.2616984402079723
518,4993,0.5623861566484517
519,5012,0.9477838494231937
520,5025,0.5623861566484517
521,5026,0.2616984402079723
522,5030,0.05854089037066092
523,5031,0.2616984402079723
524,5034,0.2616984402079723
525,5041,0.5623861566484517
526,5047,0.2616984402079723
527,5060,0.5623861566484517
528,5066,0.9477838494231937
529,5077,0.2616984402079723
530,5090,0.2616984402079723
531,5091,0.2616984402079723
532,5101,0.5623861566484517
533,5104,0.05854089037066092
534,5107,0.9477838494231937
535,5114,0.05854089037066092
536,5115,0.05854089037066092
537,5127,0.2616984402079723
538,5128,0.2616984402079723
539,5137,0.2616984402079723
540,5138,0.05854089037066092
541,5144,0.2616984402079723
542,5173,0.9477838494231937
543,5182,0.9477838494231937
544,5188,0.2616984402079723
545,5208,0.5623861566484517
546,5227,0.2616984402079723
547,5230,0.9477838494231937
548,5233,0.9477838494231937
549,5236,0.05854089037066092
550,5249,0.9477838494231937
551,5252,0.9477838494231937
552,5261,0.9477838494231937
553,5264,0.2616984402079723
554,5267,0.2616984402079723
555,5269,0.05854089037066092
556,5271,0.5623861566484517
557,5281,0.5623861566484517
558,5285,0.2616984402079723
559,5291,0.5623861566484517
560,5297,0.5623861566484517
561,5304,0.2616984402079723
562,5306,0.2616984402079723
563,5320,0.5623861566484517
564,5321,0.05854089037066092
565,5326,0.2616984402079723
566,5329,0.2616984402079723
567,5333,0.5623861566484517
568,5336,0.5623861566484517
569,5337,0.05854089037066092
570,5343,0.05854089037066092
571,5348,0.9477838494231937
572,5366,0.2616984402079723
573,5372,0.2616984402079723
574,5388,0.5623861566484517
575,5391,0.05854089037066092
576,5397,0.2616984402079723
577,5399,0.2616984402079723
578,5400,0.2616984402079723
579,5408,0.05854089037066092
580,5414,0.5623861566484517
581,5418,0.5623861566484517
582,5419,0.05854089037066092
583,5423,0.9477838494231937
584,5428,0.5623861566484517
585,5433,0.2616984402079723
586,5441,0.9477838494231937
587,5447,0.2616984402079723
588,5457,0.2616984402079723
589,5463,0.5623861566484517
590,5477,0.2616984402079723
591,5507,0.2616984402079723
592,5522,0.05854089037066092
593,5536,0.2616984402079723
594,5544,0.9477838494231937
595,5549,0.5623861566484517
596,5566,0.9477838494231937
597,5574,0.5623861566484517
598,5578,0.05854089037066092
599,5580,0.5623861566484517
600,5635,0.5623861566484517
601,5640,0.5623861566484517
602,5644,0.05854089037066092
603,5657,0.9477838494231937
604,5684,0.2616984402079723
605,5713,0.5623861566484517
606,5719,0.5623861566484517
607,5727,0.9477838494231937
608,5731,0.05854089037066092
609,5749,0.5623861566484517
610,5750,0.2616984402079723
611,5755,0.5623861566484517
612,5762,0.05854089037066092
613,5774,0.2616984402079723
614,5775,0.2616984402079723
615,5778,0.2616984402079723
616,5780,0.5623861566484517
617,5797,0.2616984402079723
618,5811,0.2616984402079723
619,5822,0.5623861566484517
620,5823,0.2616984402079723
621,5835,0.05854089037066092
622,5838,0.2616984402079723
623,5860,0.2616984402079723
624,5883,0.05854089037066092
625,5899,0.05854089037066092
626,5905,0.5623861566484517
627,5957,0.2616984402079723
628,5966,0.9477838494231937
629,5982,0.5623861566484517
630,6004,0.2616984402079723
631,6046,0.05854089037066092
632,6047,0.9477838494231937
633,6060,0.2616984402079723
634,6061,0.2616984402079723
635,6066,0.5623861566484517
636,6076,0.9477838494231937
637,6077,0.05854089037066092
638,6084,0.5623861566484517
639,6096,0.2616984402079723
640,6098,0.2616984402079723
641,6099,0.9477838494231937
642,6120,0.2616984402079723
643,6136,0.2616984402079723
644,6142,0.9477838494231937
645,6145,0.2616984402079723
646,6164,0.5623861566484517
647,6178,0.2616984402079723
648,6193,0.2616984402079723
649,6204,0.2616984402079723
650,6225,0.5623861566484517
651,6235,0.5623861566484517
652,6251,0.2616984402079723
653,6254,0.9477838494231937
654,6255,0.9477838494231937
655,6265,0.9477838494231937
656,6291,0.2616984402079723
657,6296,0.2616984402079723
658,6312,0.9477838494231937
659,6314,0.9477838494231937
660,6340,0.05854089037066092
661,6347,0.9477838494231937
662,6348,0.2616984402079723
663,6351,0.2616984402079723
664,6385,0.2616984402079723
665,6387,0.2616984402079723
666,6389,0.5623861566484517
667,6392,0.9477838494231937
668,6409,0.2616984402079723
669,6411,0.9477838494231937
670,6414,0.05854089037066092
671,6440,0.5623861566484517
672,6448,0.5623861566484517
673,6449,0.2616984402079723
674,6460,0.9477838494231937
675,6475,0.5623861566484517
676,6494,0.5623861566484517
677,6511,0.2616984402079723
678,6513,0.05854089037066092
679,6514,0.5623861566484517
680,6534,0.2616984402079723
681,6545,0.5623861566484517
682,6549,0.2616984402079723
683,6553,0.05854089037066092
684,6570,0.5623861566484517
685,6596,0.5623861566484517
686,6614,0.9477838494231937
687,6621,0.2616984402079723
688,6624,0.9477838494231937
689,6627,0.05854089037066092
690,6650,0.5623861566484517
691,6653,0.5623861566484517
692,6665,0.2616984402079723
693,6678,0.9477838494231937
694,6680,0.9477838494231937
695,6688,0.9477838494231937
696,6709,0.05854089037066092
697,6723,0.05854089037066092
698,6741,0.9477838494231937
699,6756,0.05854089037066092
700,6763,0.2616984402079723
701,6765,0.5623861566484517
702,6767,0.9477838494231937
703,6780,0.5623861566484517
704,6785,0.5623861566484517
705,6788,0.05854089037066092
706,6792,0.9477838494231937
707,6798,0.9477838494231937
708,6802,0.5623861566484517
709,6810,0.2616984402079723
710,6813,0.9477838494231937
711,6826,0.9477838494231937
712,6835,0.5623861566484517
713,6869,0.5623861566484517
714,6874,0.9477838494231937
715,6876,0.2616984402079723
716,6882,0.5623861566484517
717,6887,0.5623861566484517
718,6909,0.5623861566484517
719,6925,0.05854089037066092
720,6932,0.05854089037066092
721,6952,0.2616984402079723
722,6988,0.2616984402079723
723,6989,0.5623861566484517
724,7002,0.9477838494231937
725,7017,0.5623861566484517
726,7042,0.2616984402079723
727,7043,0.2616984402079723
728,7052,0.9477838494231937
729,7068,0.2616984402079723
730,7084,0.2616984402079723
731,7085,0.5623861566484517
732,7086,0.5623861566484517
733,7093,0.2616984402079723
734,7096,0.2616984402079723
735,7101,0.05854089037066092
736,7102,0.05854089037066092
737,7114,0.5623861566484517
738,7118,0.2616984402079723
739,7130,0.9477838494231937
740,7147,0.5623861566484517
741,7150,0.5623861566484517
742,7156,0.5623861566484517
743,7179,0.5623861566484517
744,7182,0.9477838494231937
745,7185,0.5623861566484517
746,7186,0.05854089037066092
747,7188,0.9477838494231937
748,7207,0.05854089037066092
749,7210,0.05854089037066092
750,7211,0.9477838494231937
751,7216,0.2616984402079723
752,7219,0.2616984402079723
753,7221,0.05854089037066092
754,7246,0.2616984402079723
755,7252,0.2616984402079723
756,7253,0.2616984402079723
757,7263,0.05854089037066092
758,7269,0.2616984402079723
759,7274,0.9477838494231937
760,7286,0.2616984402079723
761,7308,0.9477838494231937
762,7326,0.2616984402079723
763,7328,0.2616984402079723
764,7339,0.9477838494231937
765,7347,0.5623861566484517
766,7360,0.5623861566484517
767,7361,0.2616984402079723
768,7373,0.2616984402079723
769,7374,0.9477838494231937
770,7379,0.5623861566484517
771,7406,0.2616984402079723
772,7408,0.9477838494231937
773,7426,0.5623861566484517
